blue_champion,red_champion,role,games,blue_winrate
Malzahar,LeBlanc,MIDDLE,3,0.6666666666666666
Malzahar,Poppy,TOP,1,0.0
Malzahar,Ryze,MIDDLE,2,0.5
Malzahar,Zoe,MIDDLE,1,0.0
Maokai,Aatrox,JUNGLE,1,1.0
Maokai,Dr. Mundo,JUNGLE,2,1.0
Maokai,Gnar,TOP,1,0.0
Maokai,Gwen,TOP,1,1.0
Maokai,Jarvan IV,JUNGLE,2,0.5
Maokai,K'Sante,TOP,1,1.0
Maokai,Lee Sin,JUNGLE,3,1.0
Maokai,Naafiri,JUNGLE,4,0.5
Maokai,Nasus,JUNGLE,1,0.0
Maokai,Nocturne,JUNGLE,4,0.5
Maokai,Pantheon,JUNGLE,3,0.3333333333333333
Maokai,Poppy,JUNGLE,1,1.0
Maokai,Qiyana,JUNGLE,1,1.0
Maokai,Sejuani,JUNGLE,1,0.0
Maokai,Sion,TOP,1,0.0
Maokai,Skarner,JUNGLE,4,0.5
Maokai,Sylas,JUNGLE,1,1.0
Maokai,Trundle,JUNGLE,3,0.6666666666666666
Maokai,Vi,JUNGLE,3,0.0
Maokai,Viego,JUNGLE,1,1.0
Maokai,Wukong,JUNGLE,9,0.7777777777777778
Maokai,Xin Zhao,JUNGLE,2,0.5
Maokai,Yorick,TOP,1,0.0
Master Yi,Vi,JUNGLE,1,0.0
Mel,Ahri,MIDDLE,29,0.41379310344827586
Mel,Akali,MIDDLE,7,0.42857142857142855
Mel,Anivia,MIDDLE,1,1.0
Mel,Annie,MIDDLE,9,0.3333333333333333
Mel,Aurora,MIDDLE,12,0.5
Mel,Azir,MIDDLE,4,0.75
Mel,Cassiopeia,MIDDLE,2,0.0
Mel,Galio,MIDDLE,4,0.5
Mel,Hwei,MIDDLE,5,0.6
Mel,LeBlanc,MIDDLE,3,0.6666666666666666
Mel,Lissandra,MIDDLE,1,1.0
Mel,Lux,MIDDLE,1,1.0
Mel,Orianna,MIDDLE,1,0.0
Mel,Rumble,MIDDLE,1,1.0
Mel,Ryze,MIDDLE,12,0.25
Mel,Seraphine,MIDDLE,1,1.0
Mel,Sion,MIDDLE,1,0.0
Mel,Sylas,MIDDLE,2,0.5
Mel,Syndra,MIDDLE,3,0.6666666666666666
Mel,Taliyah,MIDDLE,4,0.75
Mel,Twisted Fate,MIDDLE,7,0.2857142857142857
Mel,Vex,MIDDLE,1,1.0
Mel,Viktor,MIDDLE,10,0.4
Mel,Xerath,MIDDLE,1,1.0
Mel,Yone,MIDDLE,3,0.3333333333333333
Mel,Zoe,MIDDLE,2,0.0
Mordekaiser,Ambessa,TOP,1,0.0
Mordekaiser,Gnar,TOP,1,0.0
Mordekaiser,Jax,TOP,1,0.0
Mordekaiser,Jayce,TOP,1,0.0
Mordekaiser,K'Sante,TOP,1,1.0
Mordekaiser,Ornn,TOP,3,0.0
Mordekaiser,Rumble,TOP,2,0.5
Mordekaiser,Shen,TOP,2,1.0
Mordekaiser,Sion,TOP,4,1.0
Mordekaiser,Viktor,MIDDLE,1,0.0
Mordekaiser,Yorick,TOP,1,1.0
Morgana,Ahri,MIDDLE,2,0.5
Morgana,Aurora,MIDDLE,1,1.0
Morgana,Hwei,MIDDLE,1,0.0
Morgana,Sejuani,JUNGLE,1,1.0
Morgana,Vi,JUNGLE,1,0.0
Morgana,Zoe,MIDDLE,1,1.0
Naafiri,Aatrox,JUNGLE,6,0.6666666666666666
Naafiri,Ambessa,JUNGLE,5,0.4
Naafiri,Aurora,MIDDLE,1,0.0
Naafiri,Brand,JUNGLE,1,0.0
Naafiri,Diana,JUNGLE,1,1.0
Naafiri,Dr. Mundo,JUNGLE,5,0.6
Naafiri,Fiddlesticks,JUNGLE,1,1.0
Naafiri,Hecarim,JUNGLE,2,0.0
Naafiri,Jarvan IV,JUNGLE,39,0.6153846153846154
Naafiri,Kindred,JUNGLE,1,1.0
Naafiri,Lee Sin,JUNGLE,21,0.6190476190476191
Naafiri,Lillia,JUNGLE,2,1.0
Naafiri,Maokai,JUNGLE,3,1.0
Naafiri,Nidalee,JUNGLE,1,0.0
Naafiri,Nocturne,JUNGLE,19,0.42105263157894735
Naafiri,Olaf,JUNGLE,3,1.0
Naafiri,Pantheon,JUNGLE,15,0.6
Naafiri,Poppy,JUNGLE,2,0.5
Naafiri,Qiyana,JUNGLE,2,0.5
Naafiri,Rek'Sai,JUNGLE,2,1.0
Naafiri,Rengar,JUNGLE,2,0.0
Naafiri,Sejuani,JUNGLE,4,0.75
Naafiri,Skarner,JUNGLE,9,0.6666666666666666
Naafiri,Sylas,JUNGLE,1,0.0
Naafiri,Taliyah,JUNGLE,1,0.0
Naafiri,Trundle,JUNGLE,10,0.3
Naafiri,Varus,TOP,3,1.0
Naafiri,Vi,JUNGLE,47,0.3617021276595745
Naafiri,Viego,JUNGLE,2,0.5
Naafiri,Wukong,JUNGLE,16,0.375
Naafiri,Xin Zhao,JUNGLE,22,0.4090909090909091
Naafiri,Zaahen,JUNGLE,2,1.0
Naafiri,Zed,JUNGLE,1,1.0
Naafiri,Zed,MIDDLE,1,1.0
Naafiri,Zyra,JUNGLE,1,1.0
Nami,Azir,MIDDLE,1,1.0
Nasus,Aatrox,JUNGLE,2,1.0
Nasus,Malphite,JUNGLE,1,0.0
Nasus,Swain,MIDDLE,1,0.0
Nasus,Vi,JUNGLE,1,1.0
Nasus,Vladimir,TOP,1,1.0
Nasus,Wukong,JUNGLE,2,0.5
Nasus,Xin Zhao,JUNGLE,3,1.0
Nasus,Zaahen,TOP,1,0.0
Nasus,Zyra,JUNGLE,1,1.0
Nautilus,Ambessa,JUNGLE,1,1.0
Neeko,Aurelion Sol,MIDDLE,1,0.0
Neeko,Nocturne,JUNGLE,1,0.0
Neeko,Sylas,MIDDLE,1,1.0
Neeko,Syndra,MIDDLE,1,0.0
Neeko,Taliyah,MIDDLE,1,1.0
Neeko,Xin Zhao,JUNGLE,1,1.0
Nidalee,Aatrox,JUNGLE,1,0.0
Nidalee,Ambessa,JUNGLE,1,1.0
Nidalee,Gragas,TOP,1,0.0
Nidalee,Jarvan IV,JUNGLE,2,0.5
Nidalee,Naafiri,JUNGLE,1,0.0
Nidalee,Skarner,JUNGLE,1,1.0
Nidalee,Trundle,JUNGLE,2,0.5
Nidalee,Vi,JUNGLE,3,0.6666666666666666
Nidalee,Viego,JUNGLE,2,0.5
Nidalee,Wukong,JUNGLE,2,1.0
Nidalee,Xin Zhao,JUNGLE,2,1.0
Nidalee,Zaahen,JUNGLE,1,0.0
Nidalee,Zyra,JUNGLE,2,1.0
Nocturne,Aatrox,JUNGLE,10,0.6
Nocturne,Ambessa,JUNGLE,5,0.6
Nocturne,Amumu,JUNGLE,1,1.0
Nocturne,Brand,JUNGLE,1,1.0
Nocturne,Darius,JUNGLE,2,0.5
Nocturne,Dr. Mundo,JUNGLE,8,0.5
Nocturne,Gwen,JUNGLE,1,1.0
Nocturne,Ivern,JUNGLE,2,1.0
Nocturne,Jarvan IV,JUNGLE,57,0.45614035087719296
Nocturne,Jax,JUNGLE,1,1.0
Nocturne,Jayce,JUNGLE,1,1.0
Nocturne,Kayn,JUNGLE,1,1.0
Nocturne,Kha'Zix,JUNGLE,4,0.5
Nocturne,Kindred,JUNGLE,1,1.0
Nocturne,Lee Sin,JUNGLE,14,0.35714285714285715
Nocturne,Malphite,JUNGLE,2,0.0
Nocturne,Maokai,JUNGLE,2,1.0
Nocturne,Naafiri,JUNGLE,15,0.6
Nocturne,Nidalee,JUNGLE,1,0.0
Nocturne,Olaf,JUNGLE,4,0.75
Nocturne,Pantheon,JUNGLE,67,0.5970149253731343
Nocturne,Qiyana,JUNGLE,4,1.0
Nocturne,Rek'Sai,JUNGLE,3,1.0
Nocturne,Sejuani,JUNGLE,4,0.25
Nocturne,Shen,JUNGLE,1,1.0
Nocturne,Shyvana,JUNGLE,3,0.3333333333333333
Nocturne,Skarner,JUNGLE,17,0.7647058823529411
Nocturne,Sylas,JUNGLE,1,0.0
Nocturne,Trundle,JUNGLE,8,0.375
Nocturne,Vi,JUNGLE,46,0.6304347826086957
Nocturne,Viego,JUNGLE,2,1.0
Nocturne,Wukong,JUNGLE,44,0.5909090909090909
Nocturne,Xin Zhao,JUNGLE,49,0.5306122448979592
Nocturne,Zaahen,JUNGLE,9,0.1111111111111111
Nunu & Willump,Dr. Mundo,JUNGLE,1,0.0
Nunu & Willump,Naafiri,JUNGLE,1,1.0
Nunu & Willump,Pantheon,JUNGLE,1,0.0
Nunu & Willump,Xin Zhao,JUNGLE,1,0.0
Olaf,Akali,TOP,1,1.0
Olaf,Ambessa,JUNGLE,1,0.0
Olaf,Ambessa,TOP,1,1.0
Olaf,Camille,TOP,1,1.0
Olaf,Dr. Mundo,JUNGLE,1,0.0
Olaf,Gnar,TOP,6,0.5
Olaf,Gragas,TOP,1,1.0
Olaf,Jax,TOP,3,0.6666666666666666
Olaf,Jayce,JUNGLE,1,1.0
Olaf,Jayce,TOP,4,1.0
Olaf,K'Sante,TOP,2,1.0
Olaf,Kha'Zix,JUNGLE,1,1.0
Olaf,Lee Sin,JUNGLE,4,0.75
Olaf,Naafiri,JUNGLE,1,0.0
Olaf,Nocturne,JUNGLE,2,0.0
Olaf,Ornn,JUNGLE,1,1.0
Olaf,Pantheon,JUNGLE,1,1.0
Olaf,Qiyana,JUNGLE,1,1.0
Olaf,Renekton,TOP,9,0.3333333333333333
Olaf,Rumble,TOP,3,0.3333333333333333
Olaf,Sejuani,JUNGLE,1,1.0
Olaf,Sion,TOP,2,0.0
Olaf,Skarner,JUNGLE,2,1.0
Olaf,Trundle,JUNGLE,1,0.0
Olaf,Twisted Fate,TOP,1,1.0
Olaf,Varus,TOP,1,0.0
Olaf,Vayne,TOP,1,1.0
Olaf,Vi,JUNGLE,3,0.3333333333333333
Olaf,Wukong,JUNGLE,3,0.6666666666666666
Olaf,Xin Zhao,JUNGLE,9,0.6666666666666666
Olaf,Yone,TOP,1,0.0
Olaf,Zaahen,JUNGLE,2,1.0
Olaf,Zaahen,TOP,2,1.0
Orianna,Ahri,MIDDLE,29,0.5862068965517241
Orianna,Akali,MIDDLE,86,0.38372093023255816
Orianna,Anivia,MIDDLE,3,1.0
Orianna,Annie,MIDDLE,7,0.2857142857142857
Orianna,Aurelion Sol,MIDDLE,9,0.3333333333333333
Orianna,Aurora,MIDDLE,12,0.3333333333333333
Orianna,Azir,MIDDLE,89,0.5280898876404494
Orianna,Cassiopeia,MIDDLE,7,0.5714285714285714
Orianna,Diana,MIDDLE,1,0.0
Orianna,Ekko,MIDDLE,1,1.0
Orianna,Galio,MIDDLE,71,0.5774647887323944
Orianna,Hwei,MIDDLE,4,0.75
Orianna,Irelia,MIDDLE,1,1.0
Orianna,K'Sante,MIDDLE,1,1.0
Orianna,Kassadin,MIDDLE,5,0.6
Orianna,LeBlanc,MIDDLE,19,0.47368421052631576
Orianna,Lissandra,MIDDLE,1,1.0
Orianna,Lux,MIDDLE,1,1.0
Orianna,Mel,MIDDLE,2,1.0
Orianna,Morgana,MIDDLE,1,0.0
Orianna,Neeko,MIDDLE,1,0.0
Orianna,Rumble,TOP,1,1.0
Orianna,Ryze,MIDDLE,88,0.5909090909090909
Orianna,Sion,MIDDLE,3,0.3333333333333333
Orianna,Swain,MIDDLE,1,0.0
Orianna,Sylas,MIDDLE,13,0.6153846153846154
Orianna,Syndra,MIDDLE,47,0.5957446808510638
Orianna,Taliyah,MIDDLE,6,0.6666666666666666
Orianna,Tristana,MIDDLE,1,0.0
Orianna,Twisted Fate,MIDDLE,1,1.0
Orianna,Veigar,MIDDLE,2,1.0
Orianna,Viktor,MIDDLE,47,0.46808510638297873
Orianna,Xerath,MIDDLE,2,0.5
Orianna,Yasuo,MIDDLE,1,0.0
Orianna,Yone,MIDDLE,4,0.75
Orianna,Zed,MIDDLE,3,0.3333333333333333
Orianna,Ziggs,MIDDLE,3,0.6666666666666666
Orianna,Zoe,MIDDLE,2,0.5
Orianna,Zyra,MIDDLE,1,1.0
Ornn,Aatrox,TOP,11,0.45454545454545453
Ornn,Ambessa,TOP,9,0.5555555555555556
Ornn,Aurora,TOP,5,0.8
Ornn,Camille,TOP,3,0.3333333333333333
Ornn,Cho'Gath,TOP,1,1.0
Ornn,Darius,TOP,1,0.0
Ornn,Dr. Mundo,JUNGLE,1,1.0
Ornn,Dr. Mundo,TOP,2,0.5
Ornn,Fiora,TOP,5,0.6
Ornn,Garen,TOP,1,1.0
Ornn,Gnar,TOP,13,0.23076923076923078
Ornn,Gragas,TOP,5,0.4
Ornn,Gwen,TOP,8,0.125
Ornn,Jax,TOP,5,0.2
Ornn,Jayce,TOP,5,1.0
Ornn,K'Sante,TOP,9,0.4444444444444444
Ornn,Kayle,TOP,1,0.0
Ornn,Kled,TOP,2,0.5
Ornn,Malphite,TOP,1,1.0
Ornn,Mordekaiser,TOP,2,0.0
Ornn,Naafiri,JUNGLE,1,0.0
Ornn,Nasus,TOP,1,1.0
Ornn,Olaf,TOP,4,0.0
Ornn,Qiyana,TOP,1,1.0
Ornn,Renekton,TOP,18,0.6111111111111112
Ornn,Rumble,TOP,80,0.5625
Ornn,Shen,TOP,3,0.6666666666666666
Ornn,Shyvana,TOP,1,1.0
Ornn,Singed,TOP,1,0.0
Ornn,Sion,TOP,9,0.3333333333333333
Ornn,Smolder,TOP,1,1.0
Ornn,Vayne,TOP,1,0.0
Ornn,Vladimir,TOP,2,1.0
Ornn,Yasuo,TOP,1,0.0
Ornn,Yorick,TOP,1,1.0
Ornn,Zaahen,TOP,9,0.7777777777777778
Pantheon,Aatrox,JUNGLE,27,0.48148148148148145
Pantheon,Ambessa,JUNGLE,9,0.5555555555555556
Pantheon,Amumu,JUNGLE,1,1.0
Pantheon,Brand,JUNGLE,1,0.0
Pantheon,Dr. Mundo,JUNGLE,22,0.45454545454545453
Pantheon,Gnar,TOP,1,1.0
Pantheon,Gwen,JUNGLE,1,1.0
Pantheon,Hecarim,JUNGLE,2,0.5
Pantheon,Ivern,JUNGLE,3,0.0
Pantheon,Jarvan IV,JUNGLE,96,0.4791666666666667
Pantheon,Jax,JUNGLE,2,1.0
Pantheon,Jax,TOP,1,0.0
Pantheon,Jayce,JUNGLE,5,0.2
Pantheon,Kha'Zix,JUNGLE,1,1.0
Pantheon,Lee Sin,JUNGLE,25,0.4
Pantheon,Lillia,JUNGLE,1,0.0
Pantheon,Malphite,JUNGLE,5,0.2
Pantheon,Maokai,JUNGLE,4,0.75
Pantheon,Master Yi,JUNGLE,1,1.0
Pantheon,Naafiri,JUNGLE,22,0.5
Pantheon,Nautilus,JUNGLE,1,1.0
Pantheon,Nidalee,JUNGLE,1,1.0
Pantheon,Nocturne,JUNGLE,55,0.5818181818181818
Pantheon,Olaf,JUNGLE,4,0.75
Pantheon,Poppy,JUNGLE,1,0.0
Pantheon,Qiyana,JUNGLE,6,0.5
Pantheon,Sejuani,JUNGLE,9,0.4444444444444444
Pantheon,Shaco,JUNGLE,1,1.0
Pantheon,Shen,JUNGLE,1,1.0
Pantheon,Skarner,JUNGLE,40,0.45
Pantheon,Sylas,JUNGLE,1,1.0
Pantheon,Trundle,JUNGLE,14,0.6428571428571429
Pantheon,Trundle,TOP,1,1.0
Pantheon,Vi,JUNGLE,52,0.5576923076923077
Pantheon,Viego,JUNGLE,3,0.3333333333333333
Pantheon,Volibear,JUNGLE,2,1.0
Pantheon,Wukong,JUNGLE,59,0.5084745762711864
Pantheon,Xin Zhao,JUNGLE,99,0.494949494949495
Pantheon,Yorick,TOP,1,0.0
Pantheon,Zaahen,JUNGLE,9,0.4444444444444444
Pantheon,Zaahen,TOP,1,0.0
Pantheon,Zyra,JUNGLE,1,1.0
Poppy,Aatrox,TOP,3,0.3333333333333333
Poppy,Ambessa,JUNGLE,1,1.0
Poppy,Ambessa,TOP,7,0.5714285714285714
Poppy,Anivia,TOP,1,0.0
Poppy,Gnar,TOP,6,0.5
Poppy,Gwen,TOP,2,0.5
Poppy,Jarvan IV,JUNGLE,11,0.45454545454545453
Poppy,Jayce,JUNGLE,1,0.0
Poppy,K'Sante,TOP,6,0.8333333333333334
Poppy,Lee Sin,JUNGLE,4,1.0
Poppy,Maokai,JUNGLE,2,1.0
Poppy,Naafiri,JUNGLE,4,0.25
Poppy,Pantheon,JUNGLE,4,0.75
Poppy,Pantheon,TOP,1,0.0
Poppy,Renekton,TOP,1,1.0
Poppy,Rengar,JUNGLE,1,1.0
Poppy,Sejuani,JUNGLE,1,1.0
Poppy,Sion,TOP,1,1.0
Poppy,Sylas,JUNGLE,1,1.0
Poppy,Varus,TOP,1,1.0
Poppy,Vi,JUNGLE,9,0.4444444444444444
Poppy,Viego,JUNGLE,1,1.0
Poppy,Wukong,JUNGLE,5,0.4
Poppy,Xin Zhao,JUNGLE,1,0.0
Poppy,Zaahen,JUNGLE,1,1.0
Qiyana,Aatrox,JUNGLE,7,0.7142857142857143
Qiyana,Ambessa,JUNGLE,1,1.0
Qiyana,Anivia,MIDDLE,1,0.0
Qiyana,Dr. Mundo,JUNGLE,3,0.6666666666666666
Qiyana,Jarvan IV,JUNGLE,24,0.5833333333333334
Qiyana,Karthus,JUNGLE,1,1.0
Qiyana,Lee Sin,JUNGLE,3,1.0
Qiyana,Malphite,JUNGLE,1,1.0
Qiyana,Naafiri,JUNGLE,4,0.75
Qiyana,Nocturne,JUNGLE,3,0.0
Qiyana,Pantheon,JUNGLE,5,0.8
Qiyana,Poppy,JUNGLE,1,1.0
Qiyana,Sejuani,JUNGLE,2,1.0
Qiyana,Skarner,JUNGLE,1,1.0
Qiyana,Sylas,JUNGLE,1,1.0
Qiyana,Trundle,JUNGLE,4,0.75
Qiyana,Vi,JUNGLE,2,0.0
Qiyana,Wukong,JUNGLE,9,0.5555555555555556
Qiyana,Xin Zhao,JUNGLE,9,0.3333333333333333
Qiyana,Zaahen,JUNGLE,1,1.0
Quinn,Hwei,MIDDLE,1,1.0
Quinn,Renekton,TOP,2,1.0
Rammus,Udyr,JUNGLE,1,1.0
Rammus,Zac,JUNGLE,1,0.0
Rek'Sai,Aatrox,JUNGLE,1,0.0
Rek'Sai,Ambessa,TOP,10,0.6
Rek'Sai,Gangplank,TOP,1,0.0
Rek'Sai,Gragas,TOP,1,1.0
Rek'Sai,Jarvan IV,JUNGLE,7,0.5714285714285714
Rek'Sai,Jax,TOP,3,0.3333333333333333
Rek'Sai,K'Sante,TOP,6,0.5
Rek'Sai,Karthus,JUNGLE,1,0.0
Rek'Sai,Lee Sin,JUNGLE,4,0.75
Rek'Sai,Naafiri,TOP,1,1.0
Rek'Sai,Nocturne,JUNGLE,4,0.5
Rek'Sai,Pantheon,JUNGLE,1,1.0
Rek'Sai,Qiyana,JUNGLE,2,1.0
Rek'Sai,Renekton,TOP,7,0.2857142857142857
Rek'Sai,Sett,TOP,1,0.0
Rek'Sai,Sion,TOP,8,0.75
Rek'Sai,Taliyah,JUNGLE,1,0.0
Rek'Sai,Trundle,JUNGLE,1,0.0
Rek'Sai,Vi,JUNGLE,4,1.0
Rek'Sai,Wukong,JUNGLE,3,0.6666666666666666
Rek'Sai,Xin Zhao,JUNGLE,3,0.3333333333333333
Rek'Sai,Yorick,TOP,1,0.0
Rek'Sai,Zaahen,TOP,3,0.3333333333333333
Renekton,Aatrox,TOP,13,0.6923076923076923
Renekton,Akali,MIDDLE,1,1.0
Renekton,Akali,TOP,1,0.0
Renekton,Ambessa,TOP,22,0.5909090909090909
Renekton,Anivia,TOP,1,1.0
Renekton,Aurora,TOP,18,0.4444444444444444
Renekton,Camille,TOP,1,1.0
Renekton,Cho'Gath,TOP,3,1.0
Renekton,Darius,TOP,3,1.0
Renekton,Dr. Mundo,TOP,10,0.5
Renekton,Fiora,TOP,1,1.0
Renekton,Gangplank,TOP,1,1.0
Renekton,Garen,TOP,2,0.5
Renekton,Gnar,TOP,109,0.5321100917431193
Renekton,Gragas,TOP,5,0.8
Renekton,Gwen,TOP,9,0.3333333333333333
Renekton,Illaoi,TOP,2,0.0
Renekton,Irelia,MIDDLE,1,0.0
Renekton,Jax,TOP,29,0.6896551724137931
Renekton,Jayce,TOP,22,0.4090909090909091
Renekton,K'Sante,TOP,64,0.625
Renekton,Kennen,TOP,24,0.5
Renekton,Kled,TOP,1,1.0
Renekton,Malphite,TOP,5,1.0
Renekton,Mordekaiser,TOP,6,1.0
Renekton,Nasus,TOP,1,0.0
Renekton,Nidalee,TOP,1,0.0
Renekton,Olaf,TOP,10,0.7
Renekton,Ornn,TOP,45,0.5777777777777777
Renekton,Pantheon,TOP,1,0.0
Renekton,Poppy,TOP,3,0.6666666666666666
Renekton,Quinn,TOP,1,0.0
Renekton,Rek'Sai,TOP,2,0.5
Renekton,Rumble,TOP,8,0.375
Renekton,Sett,TOP,1,0.0
Renekton,Shen,TOP,5,0.6
Renekton,Shyvana,TOP,1,1.0
Renekton,Sion,TOP,34,0.5294117647058824
Renekton,Skarner,TOP,2,1.0
Renekton,Swain,TOP,1,0.0
Renekton,Syndra,MIDDLE,1,0.0
Renekton,Twisted Fate,TOP,1,1.0
Renekton,Udyr,TOP,1,1.0
Renekton,Urgot,TOP,1,0.0
Renekton,Varus,TOP,5,0.4
Renekton,Vayne,TOP,16,0.4375
Renekton,Volibear,TOP,8,0.375
Renekton,Yasuo,MIDDLE,1,0.0
Renekton,Yorick,TOP,6,0.16666666666666666
Renekton,Zaahen,TOP,25,0.48
Renekton,Ziggs,MIDDLE,1,1.0
Rengar,Dr. Mundo,JUNGLE,1,0.0
Rengar,Jarvan IV,JUNGLE,1,0.0
Rengar,Vi,JUNGLE,1,1.0
Rengar,Viego,JUNGLE,2,1.0
Rengar,Xin Zhao,JUNGLE,2,0.5
Rengar,Zaahen,JUNGLE,1,0.0
Riven,Jax,TOP,1,1.0
Riven,K'Sante,TOP,2,1.0
Riven,Shen,TOP,1,1.0
Riven,Sion,TOP,2,1.0
Riven,Zaahen,TOP,1,1.0
Riven,Zac,TOP,1,1.0
Rumble,Aatrox,TOP,20,0.6
Rumble,Ambessa,TOP,95,0.5157894736842106
Rumble,Anivia,TOP,13,0.3076923076923077
Rumble,Aurora,TOP,34,0.6176470588235294
Rumble,Brand,TOP,1,1.0
Rumble,Cassiopeia,TOP,3,0.0
Rumble,Cho'Gath,TOP,1,1.0
Rumble,Dr. Mundo,TOP,2,0.0
Rumble,Fiora,TOP,1,0.0
Rumble,Galio,TOP,41,0.5853658536585366
Rumble,Gnar,TOP,14,0.7142857142857143
Rumble,Gragas,TOP,5,0.6
Rumble,Gwen,TOP,8,0.875
Rumble,Illaoi,TOP,1,1.0
Rumble,Irelia,TOP,3,0.6666666666666666
Rumble,Jarvan IV,TOP,1,1.0
Rumble,Jayce,JUNGLE,1,1.0
Rumble,Jayce,TOP,12,0.5
Rumble,K'Sante,TOP,220,0.5681818181818182
Rumble,Karma,TOP,1,1.0
Rumble,Kennen,TOP,4,0.75
Rumble,Kled,TOP,3,0.6666666666666666
Rumble,Malphite,TOP,1,0.0
Rumble,Mordekaiser,TOP,2,0.0
Rumble,Naafiri,TOP,2,0.5
Rumble,Olaf,TOP,3,0.3333333333333333
Rumble,Ornn,TOP,106,0.5471698113207547
Rumble,Quinn,TOP,1,1.0
Rumble,Renekton,TOP,9,0.5555555555555556
Rumble,Riven,TOP,1,1.0
Rumble,Ryze,MIDDLE,1,1.0
Rumble,Ryze,TOP,3,0.3333333333333333
Rumble,Shen,TOP,3,0.6666666666666666
Rumble,Sion,TOP,81,0.4691358024691358
Rumble,Swain,TOP,2,1.0
Rumble,Tahm Kench,TOP,1,1.0
Rumble,Tryndamere,TOP,2,1.0
Rumble,Twisted Fate,MIDDLE,1,1.0
Rumble,Twisted Fate,TOP,2,0.5
Rumble,Udyr,TOP,2,0.5
Rumble,Varus,TOP,18,0.6666666666666666
Rumble,Vayne,TOP,5,0.4
Rumble,Wukong,JUNGLE,1,0.0
Rumble,Yasuo,TOP,1,1.0
Rumble,Yone,TOP,1,1.0
Rumble,Yorick,TOP,21,0.7619047619047619
Rumble,Zaahen,TOP,1,1.0
Ryze,Ahri,MIDDLE,39,0.6153846153846154
Ryze,Akali,MIDDLE,17,0.5294117647058824
Ryze,Ambessa,MIDDLE,1,0.0
Ryze,Anivia,MIDDLE,132,0.48484848484848486
Ryze,Annie,MIDDLE,35,0.4
Ryze,Aurelion Sol,MIDDLE,7,0.42857142857142855
Ryze,Aurora,MIDDLE,47,0.48936170212765956
Ryze,Azir,MIDDLE,67,0.6119402985074627
Ryze,Camille,TOP,1,0.0
Ryze,Cassiopeia,MIDDLE,57,0.45614035087719296
Ryze,Corki,MIDDLE,1,1.0
Ryze,Diana,MIDDLE,1,1.0
Ryze,Galio,MIDDLE,13,0.6153846153846154
Ryze,Hwei,MIDDLE,14,0.7857142857142857
Ryze,Jayce,MIDDLE,2,0.0
Ryze,Kai'Sa,MIDDLE,1,0.0
Ryze,Kassadin,MIDDLE,2,1.0
Ryze,Kog'Maw,MIDDLE,4,0.5
Ryze,LeBlanc,MIDDLE,2,0.5
Ryze,Lissandra,MIDDLE,1,0.0
Ryze,Malzahar,MIDDLE,3,0.3333333333333333
